mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1.2409342288970948,0.1185809834906224,0.15140421390533448,0.0107855308507756,600,12,4,0.005,0.9,,gini,0.0,"{'n_estimators': 600, 'min_samples_split': 12, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.005, 'max_features': 0.9, 'max_depth': None, 'criterion': 'gini', 'ccp_alpha': 0.0}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
1.4433010339736938,0.1321807596644064,0.1711884021759033,0.011849662137420412,700,2,5,0.1,0.2,5,entropy,0.005,"{'n_estimators': 700, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_features': 0.2, 'max_depth': 5, 'criterion': 'entropy', 'ccp_alpha': 0.005}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
0.8167938232421875,0.06046478991929314,0.10191123485565186,0.004526841461582661,400,8,5,0.1,0.7,30,entropy,0.02,"{'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_features': 0.7, 'max_depth': 30, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
1.1200619459152221,0.06326850754766737,0.14853556156158448,0.009420799638004606,600,7,7,0.02,0.2,30,entropy,0.0,"{'n_estimators': 600, 'min_samples_split': 7, 'min_samples_leaf': 7, 'min_impurity_decrease': 0.02, 'max_features': 0.2, 'max_depth': 30, 'criterion': 'entropy', 'ccp_alpha': 0.0}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.564928984642029,0.0940550006120294,0.1871044158935547,0.005699380875610724,800,2,1,0.02,0.6,15,gini,0.02,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.02, 'max_features': 0.6, 'max_depth': 15, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.55,0.35,22
0.9272202968597412,0.02564986326401334,0.122031569480896,0.0041680907523446355,500,15,10,0.05,0.2,,entropy,0.005,"{'n_estimators': 500, 'min_samples_split': 15, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.05, 'max_features': 0.2, 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.005}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.5003010511398316,0.08061390766072542,0.18820545673370362,0.007960870885721477,800,4,12,0.005,0.3,30,gini,0.2,"{'n_estimators': 800, 'min_samples_split': 4, 'min_samples_leaf': 12, 'min_impurity_decrease': 0.005, 'max_features': 0.3, 'max_depth': 30, 'criterion': 'gini', 'ccp_alpha': 0.2}",0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.35,0.45,458
1.0033490419387818,0.06029002487485994,0.12791779041290283,0.006895912323703443,500,5,4,0.005,0.7,10,entropy,0.02,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.005, 'max_features': 0.7, 'max_depth': 10, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.46243240833282473,0.034306680101916294,0.06187593936920166,0.006737042714578947,200,7,5,0.001,,30,entropy,0.1,"{'n_estimators': 200, 'min_samples_split': 7, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.001, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy', 'ccp_alpha': 0.1}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
1.4709149837493896,0.02245130105725042,0.17694346904754638,0.014561227052445842,700,15,7,0.0,0.1,30,gini,0.005,"{'n_estimators': 700, 'min_samples_split': 15, 'min_samples_leaf': 7, 'min_impurity_decrease': 0.0, 'max_features': 0.1, 'max_depth': 30, 'criterion': 'gini', 'ccp_alpha': 0.005}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.02751624584198,0.10068781597910546,0.12307975292205811,0.004512620329970857,500,6,8,0.001,0.2,25,gini,0.005,"{'n_estimators': 500, 'min_samples_split': 6, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.001, 'max_features': 0.2, 'max_depth': 25, 'criterion': 'gini', 'ccp_alpha': 0.005}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.6836528301239013,0.11390644932498546,0.19560413360595702,0.011757473795316718,800,4,3,0.05,0.9,5,gini,0.01,"{'n_estimators': 800, 'min_samples_split': 4, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.05, 'max_features': 0.9, 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.01}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.4414724111557007,0.017693675164205752,0.06444685459136963,0.00474270840777416,200,8,7,0.001,0.8,25,entropy,0.02,"{'n_estimators': 200, 'min_samples_split': 8, 'min_samples_leaf': 7, 'min_impurity_decrease': 0.001, 'max_features': 0.8, 'max_depth': 25, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.23642392158508302,0.02162805117789251,0.03768951892852783,0.0049686857959477275,100,12,1,0.1,0.6,5,entropy,0.001,"{'n_estimators': 100, 'min_samples_split': 12, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 0.6, 'max_depth': 5, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
0.8073078155517578,0.062225478480275105,0.100870680809021,0.004530554903410793,400,7,1,0.005,0.6,30,entropy,0.05,"{'n_estimators': 400, 'min_samples_split': 7, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.005, 'max_features': 0.6, 'max_depth': 30, 'criterion': 'entropy', 'ccp_alpha': 0.05}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.202463960647583,0.008485698469782747,0.03688395023345947,0.004810210997361734,100,3,8,0.02,0.7,10,gini,0.001,"{'n_estimators': 100, 'min_samples_split': 3, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.02, 'max_features': 0.7, 'max_depth': 10, 'criterion': 'gini', 'ccp_alpha': 0.001}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.293629813194275,0.012495649803285576,0.16301515102386474,0.0030938147481576017,700,12,6,0.005,0.7,25,gini,0.05,"{'n_estimators': 700, 'min_samples_split': 12, 'min_samples_leaf': 6, 'min_impurity_decrease': 0.005, 'max_features': 0.7, 'max_depth': 25, 'criterion': 'gini', 'ccp_alpha': 0.05}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
1.0407917737960815,0.09118548836479333,0.12347841262817383,0.005398485809271276,500,7,1,0.01,0.5,5,entropy,0.02,"{'n_estimators': 500, 'min_samples_split': 7, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.01, 'max_features': 0.5, 'max_depth': 5, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.55,0.35,22
0.21222212314605712,0.013903120782444255,0.041989374160766604,0.0044072267413824435,100,8,7,0.005,0.4,20,gini,0.001,"{'n_estimators': 100, 'min_samples_split': 8, 'min_samples_leaf': 7, 'min_impurity_decrease': 0.005, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'gini', 'ccp_alpha': 0.001}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
0.20988235473632813,0.009960923214574308,0.0419823169708252,0.004017688376698063,100,9,7,0.001,0.5,5,gini,0.0,"{'n_estimators': 100, 'min_samples_split': 9, 'min_samples_leaf': 7, 'min_impurity_decrease': 0.001, 'max_features': 0.5, 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.0}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
0.22394132614135742,0.01645015749994728,0.04456918239593506,0.005907861447551664,100,15,10,0.01,0.5,20,entropy,0.05,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.01, 'max_features': 0.5, 'max_depth': 20, 'criterion': 'entropy', 'ccp_alpha': 0.05}",0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.31622776601683794,313
0.2111536979675293,0.013028910839746985,0.03995509147644043,0.004252715068057175,100,5,2,0.0,0.4,25,gini,0.001,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.4, 'max_depth': 25, 'criterion': 'gini', 'ccp_alpha': 0.001}",0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.4,0.30000000000000004,447
1.6247230529785157,0.11103239944612703,0.19003453254699706,0.009316775003287515,800,5,8,0.001,0.3,,entropy,0.001,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.001, 'max_features': 0.3, 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.5064759969711303,0.039307431751422095,0.18886442184448243,0.004298032083942966,800,15,6,0.001,0.2,10,gini,0.1,"{'n_estimators': 800, 'min_samples_split': 15, 'min_samples_leaf': 6, 'min_impurity_decrease': 0.001, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'gini', 'ccp_alpha': 0.1}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.5406555652618408,0.07135019833316905,0.1919473648071289,0.009594336386690076,800,9,6,0.005,0.2,5,entropy,0.001,"{'n_estimators': 800, 'min_samples_split': 9, 'min_samples_leaf': 6, 'min_impurity_decrease': 0.005, 'max_features': 0.2, 'max_depth': 5, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
0.6367743253707886,0.04377566544429791,0.08156826496124267,0.005305612965073842,300,5,6,0.01,0.7,15,gini,0.02,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 6, 'min_impurity_decrease': 0.01, 'max_features': 0.7, 'max_depth': 15, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.2066209316253662,0.009299081032500892,0.040775084495544435,0.0036365282134844376,100,15,3,0.005,0.8,5,entropy,0.1,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.005, 'max_features': 0.8, 'max_depth': 5, 'criterion': 'entropy', 'ccp_alpha': 0.1}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.6056689739227294,0.040505057261479606,0.08390541076660156,0.006465936462037669,300,4,7,0.005,0.9,25,entropy,0.001,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 7, 'min_impurity_decrease': 0.005, 'max_features': 0.9, 'max_depth': 25, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.3870260715484619,0.013256810504822688,0.061348676681518555,0.00575705850346289,200,4,7,0.005,0.3,,entropy,0.001,"{'n_estimators': 200, 'min_samples_split': 4, 'min_samples_leaf': 7, 'min_impurity_decrease': 0.005, 'max_features': 0.3, 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.65,0.32015621187164245,2
0.7997068166732788,0.03570214767043793,0.10488817691802979,0.006558602252214455,400,15,8,0.02,0.2,30,gini,0.01,"{'n_estimators': 400, 'min_samples_split': 15, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.02, 'max_features': 0.2, 'max_depth': 30, 'criterion': 'gini', 'ccp_alpha': 0.01}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
0.7853139400482178,0.02789289361281147,0.10528671741485596,0.005841515336033829,400,6,1,0.0,0.1,30,entropy,0.0,"{'n_estimators': 400, 'min_samples_split': 6, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.1, 'max_depth': 30, 'criterion': 'entropy', 'ccp_alpha': 0.0}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.65,0.32015621187164245,2
0.22832422256469725,0.02725597520586182,0.0395615816116333,0.006681158631600977,100,6,10,0.001,0.6,20,gini,0.1,"{'n_estimators': 100, 'min_samples_split': 6, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.001, 'max_features': 0.6, 'max_depth': 20, 'criterion': 'gini', 'ccp_alpha': 0.1}",0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.31622776601683794,313
1.5527303695678711,0.07234071880843854,0.1946946144104004,0.012732102279170534,800,5,10,0.05,0.8,,entropy,0.01,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.05, 'max_features': 0.8, 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.01}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.2005311489105224,0.08467281611462713,0.14967079162597657,0.010623741941042441,600,15,3,0.0,sqrt,25,gini,0.01,"{'n_estimators': 600, 'min_samples_split': 15, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 25, 'criterion': 'gini', 'ccp_alpha': 0.01}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.668184471130371,0.20122965614755786,0.1923173189163208,0.012869938710082185,800,5,9,0.005,0.9,10,entropy,0.01,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 9, 'min_impurity_decrease': 0.005, 'max_features': 0.9, 'max_depth': 10, 'criterion': 'entropy', 'ccp_alpha': 0.01}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
0.9713229656219482,0.055541408071682154,0.12116734981536866,0.004615301699942904,500,10,1,0.1,log2,5,gini,0.2,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.2}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
0.7479088544845581,0.00812843073082598,0.10037777423858643,0.002931478290441094,400,5,6,0.02,0.7,,gini,0.05,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 6, 'min_impurity_decrease': 0.02, 'max_features': 0.7, 'max_depth': None, 'criterion': 'gini', 'ccp_alpha': 0.05}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
1.650037455558777,0.03625485485055588,0.20313627719879152,0.009894239920614955,800,15,4,0.02,0.1,15,gini,0.01,"{'n_estimators': 800, 'min_samples_split': 15, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.02, 'max_features': 0.1, 'max_depth': 15, 'criterion': 'gini', 'ccp_alpha': 0.01}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.1618265151977538,0.032772253245773826,0.14539389610290526,0.004156400352238165,600,9,4,0.0,0.8,25,entropy,0.02,"{'n_estimators': 600, 'min_samples_split': 9, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 25, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.602638554573059,0.05801606508306035,0.08042542934417725,0.004372853345228952,300,3,10,0.0,sqrt,30,entropy,0.001,"{'n_estimators': 300, 'min_samples_split': 3, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
0.6170759916305542,0.0582867832843585,0.0857083559036255,0.004603988761365452,300,4,6,0.01,,,gini,0.0,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 6, 'min_impurity_decrease': 0.01, 'max_features': None, 'max_depth': None, 'criterion': 'gini', 'ccp_alpha': 0.0}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.6323620319366455,0.05020607606437473,0.0818321943283081,0.006265549718452675,300,7,9,0.0,0.3,20,entropy,0.02,"{'n_estimators': 300, 'min_samples_split': 7, 'min_samples_leaf': 9, 'min_impurity_decrease': 0.0, 'max_features': 0.3, 'max_depth': 20, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.391156005859375,0.08883702811842402,0.16528141498565674,0.007800613517891834,700,6,2,0.01,,10,gini,0.1,"{'n_estimators': 700, 'min_samples_split': 6, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': None, 'max_depth': 10, 'criterion': 'gini', 'ccp_alpha': 0.1}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
1.4991620779037476,0.1022721551591556,0.18016111850738525,0.025493610135402196,700,12,2,0.001,0.8,30,gini,0.05,"{'n_estimators': 700, 'min_samples_split': 12, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.001, 'max_features': 0.8, 'max_depth': 30, 'criterion': 'gini', 'ccp_alpha': 0.05}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
1.3976468563079834,0.09370347946285862,0.1687375545501709,0.007504051455858781,700,7,1,0.005,0.9,5,gini,0.1,"{'n_estimators': 700, 'min_samples_split': 7, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.005, 'max_features': 0.9, 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.1}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.6361714124679565,0.025252955383686073,0.08435842990875245,0.011605423987261212,300,3,6,0.0,0.3,15,gini,0.05,"{'n_estimators': 300, 'min_samples_split': 3, 'min_samples_leaf': 6, 'min_impurity_decrease': 0.0, 'max_features': 0.3, 'max_depth': 15, 'criterion': 'gini', 'ccp_alpha': 0.05}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.3296947717666625,0.018702847190197554,0.16386008262634277,0.002486420559732989,700,3,1,0.01,0.9,10,entropy,0.1,"{'n_estimators': 700, 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.01, 'max_features': 0.9, 'max_depth': 10, 'criterion': 'entropy', 'ccp_alpha': 0.1}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.55,0.35,22
0.3979212760925293,0.02301200980320601,0.059832191467285155,0.00562595912226584,200,3,8,0.05,,20,entropy,0.05,"{'n_estimators': 200, 'min_samples_split': 3, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.05, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy', 'ccp_alpha': 0.05}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.4046091794967651,0.022248991471777724,0.05657956600189209,0.004424445827544959,200,3,5,0.0,0.6,,gini,0.2,"{'n_estimators': 200, 'min_samples_split': 3, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'gini', 'ccp_alpha': 0.2}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
0.836901068687439,0.05304236132409716,0.10546092987060547,0.010532152474250572,400,6,6,0.0,,,entropy,0.1,"{'n_estimators': 400, 'min_samples_split': 6, 'min_samples_leaf': 6, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.1}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
1.3593737363815308,0.10969858461289236,0.1702502727508545,0.00936301709449125,700,6,1,0.02,0.3,15,entropy,0.0,"{'n_estimators': 700, 'min_samples_split': 6, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.02, 'max_features': 0.3, 'max_depth': 15, 'criterion': 'entropy', 'ccp_alpha': 0.0}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.65,0.32015621187164245,2
1.442601466178894,0.011298479143733694,0.18525636196136475,0.004050094645688078,800,7,10,0.0,sqrt,15,entropy,0.02,"{'n_estimators': 800, 'min_samples_split': 7, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 15, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
0.7301442861557007,0.007168664640195831,0.09970812797546387,0.003592415270347045,400,12,10,0.005,,5,gini,0.2,"{'n_estimators': 400, 'min_samples_split': 12, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.005, 'max_features': None, 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.2}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.9516440391540527,0.020799173092165127,0.1203014612197876,0.002037700014767168,500,2,3,0.02,0.9,30,entropy,0.005,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.02, 'max_features': 0.9, 'max_depth': 30, 'criterion': 'entropy', 'ccp_alpha': 0.005}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
1.5618947744369507,0.08515592125665135,0.1875255823135376,0.007669306375250782,800,9,1,0.02,,30,entropy,0.005,"{'n_estimators': 800, 'min_samples_split': 9, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.02, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy', 'ccp_alpha': 0.005}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.55,0.35,22
0.7278087139129639,0.007676758501845959,0.09976177215576172,0.004129004140271705,400,2,4,0.0,0.7,20,entropy,0.0,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 0.7, 'max_depth': 20, 'criterion': 'entropy', 'ccp_alpha': 0.0}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
1.1686864376068116,0.06270140865439582,0.14425086975097656,0.0028782351804086067,600,9,2,0.01,0.4,,entropy,0.02,"{'n_estimators': 600, 'min_samples_split': 9, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': 0.4, 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.8794169664382935,0.009078987746957475,0.11992957592010497,0.002443216825132339,500,2,9,0.02,0.9,25,entropy,0.0,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 9, 'min_impurity_decrease': 0.02, 'max_features': 0.9, 'max_depth': 25, 'criterion': 'entropy', 'ccp_alpha': 0.0}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
1.4942571640014648,0.1787534631462565,0.17468035221099854,0.012181658444379916,700,3,7,0.01,sqrt,,entropy,0.005,"{'n_estimators': 700, 'min_samples_split': 3, 'min_samples_leaf': 7, 'min_impurity_decrease': 0.01, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.005}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
0.6600929260253906,0.04731817958768466,0.0876380205154419,0.0055673085345489155,300,4,4,0.02,0.8,15,gini,0.1,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.02, 'max_features': 0.8, 'max_depth': 15, 'criterion': 'gini', 'ccp_alpha': 0.1}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
1.1604880571365357,0.15336187427595022,0.13119184970855713,0.013059043997210765,500,9,8,0.005,0.3,,gini,0.05,"{'n_estimators': 500, 'min_samples_split': 9, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.005, 'max_features': 0.3, 'max_depth': None, 'criterion': 'gini', 'ccp_alpha': 0.05}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.6546142101287842,0.053167745679349315,0.18200266361236572,0.02317086373585441,700,7,3,0.01,0.8,5,entropy,0.02,"{'n_estimators': 700, 'min_samples_split': 7, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.01, 'max_features': 0.8, 'max_depth': 5, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.45,0.35000000000000003,323
0.7321695566177369,0.041734009671525664,0.08794100284576416,0.008791550891336698,300,6,10,0.02,0.2,10,entropy,0.005,"{'n_estimators': 300, 'min_samples_split': 6, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.02, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'entropy', 'ccp_alpha': 0.005}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
1.4644770860671996,0.0845863087192497,0.1669677495956421,0.013872294770790716,600,8,6,0.0,0.1,5,gini,0.02,"{'n_estimators': 600, 'min_samples_split': 8, 'min_samples_leaf': 6, 'min_impurity_decrease': 0.0, 'max_features': 0.1, 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,22
