mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1.0338227510452271,0.13805608858670987,0.1320897340774536,0.017696762042384816,0.001,entropy,21,sqrt,0.001859577690773874,1,6,296,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 21, 'max_features': 'sqrt', 'min_impurity_decrease': 0.001859577690773874, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 296})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.0344853401184082,0.13139593105759867,0.13293020725250243,0.01834611360113331,0.029967072398520166,entropy,35,sqrt,0.0033341246405633107,2,6,301,"OrderedDict({'ccp_alpha': 0.029967072398520166, 'criterion': 'entropy', 'max_depth': 35, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0033341246405633107, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 301})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.65,0.32015621187164245,94
1.0644383668899535,0.14506112726170745,0.13949823379516602,0.02075697101850098,0.02957024747372369,entropy,10,sqrt,0.0018916438009614954,1,6,303,"OrderedDict({'ccp_alpha': 0.02957024747372369, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0018916438009614954, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 303})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.1102772235870362,0.1783378616605019,0.13231117725372316,0.018265224677001354,0.0036964782007116006,entropy,10,sqrt,0.0015707374203473778,2,6,299,"OrderedDict({'ccp_alpha': 0.0036964782007116006, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0015707374203473778, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 299})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.65,0.32015621187164245,94
1.0293182611465455,0.13570717936460477,0.13829147815704346,0.020589619614453023,0.001,gini,10,sqrt,0.0015014253919310137,1,6,297,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0015014253919310137, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 297})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.0732786417007447,0.15189693627104792,0.14017832279205322,0.024531125960064234,0.07511203769051238,entropy,29,sqrt,0.004508658356882754,1,5,301,"OrderedDict({'ccp_alpha': 0.07511203769051238, 'criterion': 'entropy', 'max_depth': 29, 'max_features': 'sqrt', 'min_impurity_decrease': 0.004508658356882754, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 301})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.1308524847030639,0.18714979681424002,0.1370464324951172,0.02163305755469533,0.1335366316874999,entropy,,sqrt,0.0003623894985717315,1,5,301,"OrderedDict({'ccp_alpha': 0.1335366316874999, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0003623894985717315, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 301})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.65,0.32015621187164245,94
1.0586336374282836,0.1439948652621251,0.14011876583099364,0.018367794124194665,0.001,entropy,35,sqrt,0.0,1,5,301,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 35, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 301})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.0482375860214233,0.12090235866950594,0.14238901138305665,0.023108069372011184,0.21896116617582245,gini,17,sqrt,0.0009857288899026862,1,5,300,"OrderedDict({'ccp_alpha': 0.21896116617582245, 'criterion': 'gini', 'max_depth': 17, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0009857288899026862, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.0542758464813233,0.14603089646797413,0.1528235912322998,0.012894204291419695,0.23317716766722082,entropy,23,sqrt,0.0025295820914465464,1,5,300,"OrderedDict({'ccp_alpha': 0.23317716766722082, 'criterion': 'entropy', 'max_depth': 23, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0025295820914465464, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.65,0.32015621187164245,94
