mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.565827751159668,0.038814713184122135,0.06669316291809083,0.002485737788665713,200,2,5,0.0,,3,entropy,0.001,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': 3, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.9767441860465116,0.9618320610687023,0.944,0.976,0.9457364341085271,0.9608625362447482,0.014109951680941469,40
1.0955527782440186,0.010294323767336466,0.1428696632385254,0.0044488712813270034,500,2,20,0.03,0.5,10,entropy,0.02,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_features': 0.5, 'max_depth': 10, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.96,0.9545454545454546,0.9354838709677419,0.9421487603305785,0.9365079365079365,0.9457372044703423,0.00984072936410896,123
1.0787250518798828,0.07787448737435859,0.1561525821685791,0.007169866804013818,500,2,10,0.03,log2,20,gini,0.02,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.03, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.959349593495935,0.9384615384615385,0.943089430894309,0.9421487603305785,0.944,0.9454098646364721,0.007219448866048869,125
0.11993880271911621,0.003915367425118139,0.03131036758422852,0.00040662237710845344,50,10,2,0.01,sqrt,5,gini,0.0,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.0}",0.967741935483871,0.9538461538461539,0.9523809523809523,0.967741935483871,0.9606299212598425,0.9604681796909382,0.006558897450912478,45
0.2401824951171875,0.007710790223833567,0.04498987197875977,0.002602013730163273,100,2,5,0.01,log2,5,gini,0.02,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.01, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.9841269841269841,0.9384615384615385,0.9516129032258065,0.96,0.944,0.9556402851628658,0.01598326946216935,69
0.1347142219543457,0.010168421954204875,0.036815452575683597,0.005293017470541614,50,2,20,0.01,log2,5,gini,0.02,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.01, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.967741935483871,0.9230769230769231,0.926829268292683,0.9516129032258065,0.944,0.9426522060158569,0.016402208559953002,144
1.2645007610321044,0.2221472789924927,0.16730160713195802,0.03945441275115425,500,2,5,0.0,sqrt,3,gini,0.02,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.96,0.9457364341085271,0.9523809523809523,0.967741935483871,0.944,0.9539718643946701,0.008896568655576085,84
0.12583088874816895,0.00833012576079065,0.03386240005493164,0.0020570089057962656,50,2,5,0.03,log2,5,gini,0.02,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.03, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.959349593495935,0.9375,0.944,0.967741935483871,0.944,0.9505183057959613,0.011216933348847507,105
0.2679387092590332,0.01698076711212657,0.04487853050231934,0.0020976318035712876,100,10,10,0.01,,5,gini,0.001,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.01, 'max_features': None, 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.001}",0.9516129032258065,0.9473684210526315,0.926829268292683,0.9421487603305785,0.9365079365079365,0.9408934578819272,0.00866535247181461,158
0.5003007888793946,0.06590145562945628,0.07991394996643067,0.010805952998052785,200,5,10,0.05,sqrt,10,gini,0.01,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.05, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'ccp_alpha': 0.01}",0.959349593495935,0.921875,0.9256198347107438,0.9421487603305785,0.944,0.9385986377074514,0.013568416538326343,176
0.16269726753234864,0.01296161866492632,0.03335094451904297,0.0022520906662928442,50,5,2,0.01,,10,gini,0.001,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': None, 'max_depth': 10, 'criterion': 'gini', 'ccp_alpha': 0.001}",0.96,0.9545454545454546,0.9354838709677419,0.967741935483871,0.953125,0.9541792521994136,0.01066386716054067,81
1.2389989852905274,0.11622023911428717,0.1600900650024414,0.008382117960242033,500,5,2,0.05,log2,10,entropy,0.01,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'entropy', 'ccp_alpha': 0.01}",0.9763779527559056,0.9465648854961832,0.943089430894309,0.967741935483871,0.944,0.9555548409260538,0.013797444363045518,73
0.29774904251098633,0.05399828370194956,0.05187592506408691,0.011692332361905063,100,5,20,0.01,0.5,3,entropy,0.001,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.01, 'max_features': 0.5, 'max_depth': 3, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.96,0.9618320610687023,0.9354838709677419,0.9421487603305785,0.944,0.9486929384734045,0.010390530173093536,111
1.3921837329864502,0.1195355785056078,0.17351832389831542,0.02307806612866466,500,2,10,0.03,log2,10,entropy,0.01,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.03, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'entropy', 'ccp_alpha': 0.01}",0.984375,0.9538461538461539,0.96,0.967741935483871,0.944,0.961992617866005,0.013624209208038593,36
1.3046251296997071,0.14317107664745174,0.15817627906799317,0.01395837376573721,500,2,10,0.03,,5,gini,0.001,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.03, 'max_features': None, 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.001}",0.943089430894309,0.9545454545454546,0.9090909090909091,0.9421487603305785,0.944,0.9385749109722502,0.015407462537901869,177
0.12609486579895018,0.0031525484788405785,0.0455439567565918,0.022813634485456556,50,5,10,0.0,log2,,entropy,0.05,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.05}",0.9922480620155039,0.9612403100775194,0.9523809523809523,0.959349593495935,0.944,0.9618437835939823,0.016364297103015693,38
0.13221964836120606,0.02309669930373426,0.031335973739624025,0.003463829516467533,50,2,10,0.01,sqrt,20,gini,0.0,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.01, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'ccp_alpha': 0.0}",0.976,0.9384615384615385,0.943089430894309,0.9516129032258065,0.944,0.9506327745163308,0.013367808338784004,103
1.1448131561279298,0.18246228248363597,0.1532205104827881,0.005108751222368586,500,10,2,0.03,log2,10,gini,0.0,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.03, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'ccp_alpha': 0.0}",0.959349593495935,0.9457364341085271,0.943089430894309,0.9508196721311475,0.944,0.9485990261259836,0.006003450365229827,112
1.0318305492401123,0.05524635024665853,0.1503138065338135,0.002784311868341441,500,5,2,0.0,log2,20,gini,0.0,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'ccp_alpha': 0.0}",0.984375,0.9618320610687023,0.9682539682539683,0.967741935483871,0.9606299212598425,0.9685665772132769,0.008473820918237831,5
0.5583134651184082,0.12612311963317602,0.08141212463378907,0.01847892512314179,200,2,10,0.01,0.5,5,entropy,0.0,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.01, 'max_features': 0.5, 'max_depth': 5, 'criterion': 'entropy', 'ccp_alpha': 0.0}",0.9767441860465116,0.9692307692307692,0.9523809523809523,0.959349593495935,0.9606299212598425,0.9636670844828021,0.008452301934589375,24
0.577931022644043,0.18176434705109024,0.08948197364807128,0.02244178266762196,200,5,5,0.03,log2,20,entropy,0.01,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.03, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy', 'ccp_alpha': 0.01}",0.9846153846153847,0.9538461538461539,0.9682539682539683,0.967741935483871,0.9523809523809523,0.9653676789160661,0.011711896013147286,14
1.3175355434417724,0.06441238590780407,0.1667452335357666,0.016571834692314887,500,2,20,0.03,,20,gini,0.05,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_features': None, 'max_depth': 20, 'criterion': 'gini', 'ccp_alpha': 0.05}",0.944,0.9545454545454546,0.8852459016393442,0.9421487603305785,0.9365079365079365,0.9324896106046628,0.02433254392481456,198
0.6381645202636719,0.053519924495148294,0.07093734741210937,0.005082079424882195,200,5,5,0.05,,20,entropy,0.001,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.05, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.9767441860465116,0.9618320610687023,0.944,0.959349593495935,0.953125,0.9590101681222297,0.010793646575730826,52
0.4610853672027588,0.026261403870061248,0.07325615882873535,0.002220442644974547,200,5,20,0.05,sqrt,5,entropy,0.001,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.05, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.9516129032258065,0.9312977099236641,0.943089430894309,0.9508196721311475,0.944,0.9441639432349854,0.007300782778031096,132
0.2264557361602783,0.00877495258314436,0.045770788192749025,0.001476224128139299,100,10,2,0.03,log2,,gini,0.0,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.03, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini', 'ccp_alpha': 0.0}",0.959349593495935,0.9384615384615385,0.943089430894309,0.9523809523809523,0.944,0.947456303046547,0.00745149544539414,115
0.6074932098388672,0.0726054310115156,0.08558597564697265,0.014273075059116319,200,10,5,0.05,0.5,,gini,0.02,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.05, 'max_features': 0.5, 'max_depth': None, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.943089430894309,0.9618320610687023,0.9193548387096774,0.9421487603305785,0.944,0.9420850182006534,0.013500272774538162,151
0.4650369167327881,0.024728188341969597,0.07194972038269043,0.004515571163073508,200,5,2,0.0,log2,,entropy,0.01,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.01}",0.9846153846153847,0.9465648854961832,0.9682539682539683,0.9841269841269841,0.9606299212598425,0.9688382287504724,0.014467094940315043,2
0.1407331943511963,0.011990644647714422,0.03493533134460449,0.003373426703285082,50,5,20,0.03,0.5,3,gini,0.001,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_features': 0.5, 'max_depth': 3, 'criterion': 'gini', 'ccp_alpha': 0.001}",0.9516129032258065,0.9618320610687023,0.912,0.9421487603305785,0.944,0.9423187449250175,0.016668729361659754,149
1.2786778450012206,0.08850573332729297,0.14798412322998047,0.008699559522062033,500,5,2,0.0,0.5,,entropy,0.02,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.5, 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.9767441860465116,0.9770992366412213,0.9606299212598425,0.976,0.953125,0.9687196687895151,0.009962439127764485,4
1.549571704864502,0.09319070944686544,0.15307145118713378,0.008028694690607751,500,10,2,0.0,,10,entropy,0.001,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': 10, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.96875,0.9846153846153847,0.9523809523809523,0.9841269841269841,0.9538461538461539,0.9687438949938951,0.013987367397850607,3
1.115434455871582,0.09370887450822583,0.15851263999938964,0.015031395197538492,500,5,10,0.05,log2,3,gini,0.02,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.05, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.959349593495935,0.9375,0.9256198347107438,0.9508196721311475,0.944,0.9434578200675652,0.011495465446266203,141
0.4845627784729004,0.015186371739375527,0.06894130706787109,0.0024238026066226224,200,2,20,0.01,0.5,3,entropy,0.05,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.01, 'max_features': 0.5, 'max_depth': 3, 'criterion': 'entropy', 'ccp_alpha': 0.05}",0.96,0.9545454545454546,0.926829268292683,0.9421487603305785,0.9365079365079365,0.9440062839353305,0.012013313824074057,136
0.2604325294494629,0.023608254505732094,0.04346137046813965,0.002396276825707388,100,5,10,0.03,sqrt,3,entropy,0.001,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.03, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.9767441860465116,0.9538461538461539,0.9516129032258065,0.959349593495935,0.944,0.9571105673228815,0.010984169552475182,65
1.2518362045288085,0.08752782371826393,0.1625911235809326,0.017611359933896266,500,10,5,0.0,sqrt,20,entropy,0.001,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.9846153846153847,0.9538461538461539,0.9682539682539683,0.967741935483871,0.9606299212598425,0.9670174726918441,0.010256946184046939,9
0.5548791408538818,0.04230793201418734,0.06817736625671386,0.005696401110531416,200,2,2,0.03,,3,gini,0.05,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.03, 'max_features': None, 'max_depth': 3, 'criterion': 'gini', 'ccp_alpha': 0.05}",0.943089430894309,0.9545454545454546,0.8852459016393442,0.9421487603305785,0.944,0.9338059094819371,0.024689712443450834,197
1.259010124206543,0.2445025435371774,0.1410731315612793,0.005271192431647922,500,10,2,0.03,0.5,,gini,0.01,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.03, 'max_features': 0.5, 'max_depth': None, 'criterion': 'gini', 'ccp_alpha': 0.01}",0.943089430894309,0.9473684210526315,0.926829268292683,0.9421487603305785,0.944,0.9406871761140405,0.0071493006883950475,159
0.2437366008758545,0.02252531113240288,0.045211267471313474,0.006809984616974708,100,10,5,0.0,sqrt,,gini,0.001,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini', 'ccp_alpha': 0.001}",0.9841269841269841,0.9393939393939394,0.9682539682539683,0.967741935483871,0.9523809523809523,0.9623795559279431,0.01526122608631817,30
0.7374605655670166,0.3323455831973717,0.09295310974121093,0.01969959185232413,200,10,2,0.05,0.5,5,gini,0.02,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'max_features': 0.5, 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.943089430894309,0.9618320610687023,0.9193548387096774,0.9421487603305785,0.944,0.9420850182006534,0.013500272774538162,151
0.1420423984527588,0.02425244304676102,0.03668942451477051,0.007689752726039202,50,5,5,0.01,log2,5,entropy,0.0,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.01, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'ccp_alpha': 0.0}",0.9922480620155039,0.9606299212598425,0.9682539682539683,0.967741935483871,0.9523809523809523,0.9682509678788277,0.013312080178975894,7
0.6752393245697021,0.22083909791901707,0.11554784774780273,0.04325870191408275,200,10,10,0.0,sqrt,10,gini,0.05,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'ccp_alpha': 0.05}",0.959349593495935,0.921875,0.926829268292683,0.9508196721311475,0.944,0.9405747067839532,0.014197214041860291,163
0.48835906982421873,0.04409520917338506,0.07563223838806152,0.0032475763068459834,200,10,20,0.0,log2,3,gini,0.001,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini', 'ccp_alpha': 0.001}",0.967741935483871,0.953125,0.9344262295081968,0.959349593495935,0.944,0.9517285516976006,0.01162376591925391,97
0.27244367599487307,0.003381015114702975,0.04226374626159668,0.002583231582474307,100,10,20,0.03,0.5,10,entropy,0.001,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_features': 0.5, 'max_depth': 10, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.9516129032258065,0.9618320610687023,0.9354838709677419,0.9421487603305785,0.944,0.9470155191185657,0.00901580236827487,120
0.4762551307678223,0.02538341429168084,0.07332477569580079,0.007809621143821472,200,2,2,0.0,log2,3,entropy,0.02,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.984375,0.9465648854961832,0.9606299212598425,0.967741935483871,0.9523809523809523,0.9623385389241698,0.013158140884507355,31
0.13387861251831054,0.01023437411264861,0.03286733627319336,0.001797568539354501,50,2,20,0.03,log2,10,gini,0.01,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'ccp_alpha': 0.01}",0.96,0.9147286821705426,0.926829268292683,0.9516129032258065,0.944,0.9394341707378064,0.01650070535526133,171
0.510193920135498,0.0438353621445414,0.07880573272705078,0.004873207556047625,200,5,2,0.01,sqrt,20,gini,0.05,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'ccp_alpha': 0.05}",0.959349593495935,0.9291338582677166,0.9180327868852459,0.9508196721311475,0.944,0.9402671821560089,0.01488453311418336,168
0.47893128395080564,0.039697118598390806,0.06490545272827149,0.0016841782880605719,200,10,20,0.05,0.5,20,entropy,0.0,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.05, 'max_features': 0.5, 'max_depth': 20, 'criterion': 'entropy', 'ccp_alpha': 0.0}",0.9516129032258065,0.9545454545454546,0.926829268292683,0.9421487603305785,0.9365079365079365,0.9423288645804918,0.010095460070660301,148
0.48582754135131834,0.010331431088416417,0.0652435302734375,0.0013212877106759872,200,5,2,0.03,,20,gini,0.02,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.03, 'max_features': None, 'max_depth': 20, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.943089430894309,0.9545454545454546,0.9,0.959349593495935,0.9365079365079365,0.938698483088727,0.020972583892899212,175
0.4133812427520752,0.0022014195085406766,0.07429842948913574,0.00343099375879568,200,2,5,0.0,sqrt,3,gini,0.0,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini', 'ccp_alpha': 0.0}",0.9841269841269841,0.9457364341085271,0.96,0.967741935483871,0.9523809523809523,0.9619972612200669,0.013293629036165785,35
0.6341209411621094,0.03912834983635272,0.06956052780151367,0.006575392918429835,200,2,5,0.0,,20,entropy,0.01,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy', 'ccp_alpha': 0.01}",0.9767441860465116,0.9922480620155039,0.9523809523809523,0.9841269841269841,0.9457364341085271,0.9702473237356959,0.018104571870224653,1
0.33421783447265624,0.019089771384981472,0.07346520423889161,0.04660059280284384,100,5,20,0.01,,,entropy,0.01,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.01, 'max_features': None, 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.01}",0.96,0.9545454545454546,0.9291338582677166,0.9421487603305785,0.9448818897637795,0.9461419925815058,0.010672140725717183,122
1.2650242805480958,0.298335779693828,0.1796436309814453,0.03590067712516293,500,5,20,0.05,sqrt,3,gini,0.02,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.05, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini', 'ccp_alpha': 0.02}",0.959349593495935,0.9375,0.9256198347107438,0.9421487603305785,0.9365079365079365,0.9402252250090388,0.010990941443494679,169
1.842380905151367,0.4034695166994737,0.1612973690032959,0.01227808800922659,500,10,10,0.03,,,entropy,0.01,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.03, 'max_features': None, 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.01}",0.96875,0.9618320610687023,0.9523809523809523,0.959349593495935,0.953125,0.9590875213891181,0.006024855216927863,49
0.28878083229064944,0.06716400182390349,0.05398397445678711,0.011307070053626413,100,10,20,0.01,log2,20,gini,0.01,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.01, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'ccp_alpha': 0.01}",0.976,0.9384615384615385,0.9344262295081968,0.9354838709677419,0.9354838709677419,0.9439711019810438,0.01607094502232759,138
0.16755881309509277,0.015155009562425607,0.03849668502807617,0.006786094587680186,50,2,20,0.0,sqrt,,entropy,0.001,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.976,0.9384615384615385,0.926829268292683,0.9516129032258065,0.944,0.9473807419960056,0.016433610661600786,116
0.5054295063018799,0.07284436946880603,0.08005924224853515,0.012359692099438305,200,2,20,0.0,sqrt,20,entropy,0.0,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy', 'ccp_alpha': 0.0}",0.9682539682539683,0.9457364341085271,0.9516129032258065,0.9508196721311475,0.944,0.9520845955438899,0.00858988914291892,95
0.5143652439117432,0.056428141133867835,0.09066390991210938,0.036736145991453306,200,10,20,0.03,,10,gini,0.0,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_features': None, 'max_depth': 10, 'criterion': 'gini', 'ccp_alpha': 0.0}",0.944,0.9545454545454546,0.8852459016393442,0.9421487603305785,0.944,0.9339880233030755,0.024760772957073445,196
1.3474753379821778,0.06748799239754891,0.16575679779052735,0.020816674087905527,500,10,10,0.0,,,gini,0.05,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': None, 'criterion': 'gini', 'ccp_alpha': 0.05}",0.9516129032258065,0.9545454545454546,0.8852459016393442,0.9421487603305785,0.944,0.9355106039482368,0.025551065899349593,190
0.5926226615905762,0.055030831779013904,0.08249859809875489,0.012265420082718914,200,10,5,0.01,,5,gini,0.01,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.01, 'max_features': None, 'max_depth': 5, 'criterion': 'gini', 'ccp_alpha': 0.01}",0.96,0.9545454545454546,0.926829268292683,0.959349593495935,0.9606299212598425,0.952270847518783,0.012900932889827198,93
0.5912171840667725,0.06219381099598783,0.08172340393066406,0.01572021438204889,200,2,10,0.03,0.5,10,gini,0.001,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.03, 'max_features': 0.5, 'max_depth': 10, 'criterion': 'gini', 'ccp_alpha': 0.001}",0.943089430894309,0.9473684210526315,0.9180327868852459,0.9421487603305785,0.944,0.9389278798325531,0.010594966982295242,172
0.4960763454437256,0.02243839508300224,0.11572146415710449,0.050630114495472764,200,2,2,0.01,sqrt,5,entropy,0.02,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'ccp_alpha': 0.02}",0.9846153846153847,0.9465648854961832,0.9682539682539683,0.967741935483871,0.9523809523809523,0.9639114252460719,0.013386849276892557,18
1.6384829044342042,0.49711239695512277,0.1735551357269287,0.05758413233127366,500,2,10,0.0,,,entropy,0.01,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 10, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': None, 'criterion': 'entropy', 'ccp_alpha': 0.01}",0.96875,0.9618320610687023,0.9523809523809523,0.959349593495935,0.953125,0.9590875213891181,0.006024855216927863,49
0.23776040077209473,0.010440270175313925,0.04440240859985352,0.0007810205815648684,100,5,2,0.0,log2,20,gini,0.0,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'ccp_alpha': 0.0}",0.9922480620155039,0.9465648854961832,0.9682539682539683,0.967741935483871,0.9523809523809523,0.9654379607260957,0.015866304956031224,13
